subject_id,preset_name,session_index_0based,session_frac,is_eval,param_biasL,param_learn_rate,param_learn_rate_rew,param_softmax_inverse_temperature,param_epsilon
synth001,Hattori2019,2,0.0512820512820512,False,-0.3161858497473267,,0.948807185184934,7.875954888723482,
synth001,Hattori2019,3,0.0769230769230769,False,-0.1138258396623196,,0.9481149403218148,10.464637711340451,
synth001,Hattori2019,4,0.1025641025641025,False,-0.1003264312810547,,0.8929090160333374,7.576745256325965,
synth001,Hattori2019,5,0.1282051282051282,False,-0.3196563498910497,,0.8857556426862323,5.049377260492431,
synth001,Hattori2019,6,0.1538461538461538,False,-0.2186044628123837,,0.8949340463342246,10.598595842289935,
synth001,Hattori2019,7,0.1794871794871795,False,-0.2580481873454321,,1.0,8.714591093531517,
synth001,Hattori2019,8,0.2051282051282051,False,-0.4652206129024004,,0.9491317164794288,7.715540843677222,
synth001,Hattori2019,9,0.2307692307692307,False,-0.2185654951378853,,1.0,10.399096492545157,
synth001,Hattori2019,10,0.2564102564102564,False,-0.1680188400357396,,0.9825000480290867,7.214529273527437,
synth001,Hattori2019,11,0.282051282051282,False,-0.4812110307683762,,0.9823222879769123,8.373026600146316,
synth001,Hattori2019,12,0.3076923076923077,False,-0.3691750320687514,,0.9924874121170272,7.836386053178339,
synth001,Hattori2019,13,0.3333333333333333,False,-0.0643079231256635,,0.995350431752277,10.239782318605098,
synth001,Hattori2019,14,0.358974358974359,False,-0.3268188981229378,,1.0,7.315883827556747,
synth001,Hattori2019,15,0.3846153846153846,False,-0.1394283988781965,,1.0,5.11207265718518,
synth001,Hattori2019,16,0.4102564102564102,False,-0.2803568154462934,,1.0,6.770324253582027,
synth001,Hattori2019,17,0.4358974358974359,False,-0.3102115062816716,,1.0,5.842090198630317,
synth001,Hattori2019,18,0.4615384615384615,False,-0.298607159011371,,1.0,8.27381999947401,
synth001,Hattori2019,19,0.4871794871794871,False,-0.2279289104231802,,1.0,4.377933896476139,
synth001,Hattori2019,20,0.5128205128205128,False,-0.2620859817251408,,1.0,2.2066565233136703,
synth001,Hattori2019,21,0.5384615384615384,False,-0.2328870252804408,,1.0,2.6137611122883744,
synth001,Hattori2019,22,0.5641025641025641,False,-0.0181326676342221,,1.0,3.288980458462901,
synth001,Hattori2019,23,0.5897435897435898,False,-0.2624522474098529,,1.0,4.094395750693847,
synth001,Hattori2019,24,0.6153846153846154,False,-0.2262786997692775,,1.0,0.9579091836254952,
synth001,Hattori2019,25,0.6410256410256411,False,-0.3485732115529976,,1.0,0.0,
synth001,Hattori2019,26,0.6666666666666666,False,-0.2850565206041412,,1.0,0.0,
synth001,Hattori2019,27,0.6923076923076923,False,-0.1479026227404095,,1.0,0.4886793369147365,
synth001,Hattori2019,28,0.717948717948718,False,-0.2494002260103068,,1.0,2.024422302944024,
synth001,Hattori2019,29,0.7435897435897436,False,-0.0535550600848525,,1.0,0.0,
synth001,Hattori2019,30,0.7692307692307693,False,0.030483978786095,,1.0,2.6739225300586145,
synth001,Hattori2019,31,0.7948717948717948,False,-0.1746356614019753,,1.0,0.0,
synth001,Hattori2019,32,0.8205128205128205,True,0.055628223869148,,1.0,0.0,
synth001,Hattori2019,33,0.8461538461538461,True,-0.1962827466871921,,1.0,2.1375819595447885,
synth001,Hattori2019,34,0.8717948717948718,True,-0.1998575058897163,,1.0,0.0,
synth001,Hattori2019,35,0.8974358974358975,True,0.0310371706677717,,1.0,0.2776158693974331,
synth001,Hattori2019,36,0.9230769230769232,True,-0.0611307051028882,,1.0,1.546415538951346,
synth001,Hattori2019,37,0.9487179487179488,True,-0.1215629311285538,,1.0,4.389580373083102,
synth001,Hattori2019,38,0.9743589743589745,True,-0.0131154502741486,,1.0,5.590552093406465,
synth001,Hattori2019,39,1.0,True,-0.3402899819378681,,1.0,3.6779700365210326,
synth002,RescorlaWagner,0,0.0,False,-1.085214802922133,0.3369600058590548,,,0.3181476404752878
synth002,RescorlaWagner,1,0.0256410256410256,False,-0.853705405011631,0.4220232661287262,,,0.2324657115284941
synth002,RescorlaWagner,2,0.0512820512820512,False,-1.110420721717137,0.2944683923564307,,,0.2521660051249197
synth002,RescorlaWagner,3,0.0769230769230769,False,-1.3774835029418084,0.4071639573425761,,,0.2953286190133647
synth002,RescorlaWagner,4,0.1025641025641025,False,-0.9560619909211958,0.4506628710021069,,,0.2830174503253795
synth002,RescorlaWagner,5,0.1282051282051282,False,-1.140645643480292,0.4070814665509634,,,0.2576288191085576
synth002,RescorlaWagner,6,0.1538461538461538,False,-0.8094700607560341,0.5085010844384475,,,0.2543486508386041
synth002,RescorlaWagner,7,0.1794871794871795,False,-0.4779071592623124,0.476806431726342,,,0.2553899710815283
synth002,RescorlaWagner,8,0.2051282051282051,False,-1.002666081546958,0.5026466156617911,,,0.2529805383700408
synth002,RescorlaWagner,9,0.2307692307692307,False,-0.8079277097115884,0.4818595902996201,,,0.2381469148718629
synth002,RescorlaWagner,10,0.2564102564102564,False,-1.0812220053574657,0.5627373024523661,,,0.1892816157807747
synth002,RescorlaWagner,11,0.282051282051282,False,-0.8367340661372555,0.5471114364815405,,,0.2410953047096966
synth002,RescorlaWagner,12,0.3076923076923077,False,-0.8099342565292867,0.4506733613250592,,,0.2188782368958591
synth002,RescorlaWagner,13,0.3333333333333333,False,-0.8772970002011828,0.5730702677621357,,,0.2341750533420308
synth002,RescorlaWagner,14,0.358974358974359,False,-0.6712060622570355,0.5565611299026912,,,0.2391267753403314
synth002,RescorlaWagner,15,0.3846153846153846,False,-0.6407977116541604,0.5148363127327803,,,0.2518080843251979
synth002,RescorlaWagner,16,0.4102564102564102,False,-0.3805363335886091,0.7034460458763043,,,0.2172481563068854
synth002,RescorlaWagner,17,0.4358974358974359,False,-0.6268374813505934,0.644475339032391,,,0.1904401908008683
synth002,RescorlaWagner,18,0.4615384615384615,False,-0.5883230237230883,0.688527219107959,,,0.2280566195051244
synth002,RescorlaWagner,19,0.4871794871794871,False,-0.7408170699543546,0.7585643045607605,,,0.1776064472871308
synth002,RescorlaWagner,20,0.5128205128205128,False,-0.4269850832269144,0.5743210943774947,,,0.1900083732191915
synth002,RescorlaWagner,21,0.5384615384615384,False,-0.2635320192982324,0.6503253834758502,,,0.2256631764238782
synth002,RescorlaWagner,22,0.5641025641025641,False,-0.6099072236510483,0.720128009967063,,,0.2052471572581486
synth002,RescorlaWagner,23,0.5897435897435898,False,-0.6291984008397369,0.7721355632536594,,,0.1948687603795936
synth002,RescorlaWagner,24,0.6153846153846154,False,-0.5136629162750913,0.7814808484011744,,,0.1931466639859307
synth002,RescorlaWagner,25,0.6410256410256411,False,-0.5626052017932293,0.6485554290835103,,,0.1906633124541371
synth002,RescorlaWagner,26,0.6666666666666666,False,-0.4831666239441538,0.6931315179330089,,,0.2008541320132958
synth002,RescorlaWagner,27,0.6923076923076923,False,-0.4232041670310706,0.9125066952525244,,,0.1798415754718283
synth002,RescorlaWagner,28,0.717948717948718,False,-0.340701460447535,0.8096754970926996,,,0.1796815780157329
synth002,RescorlaWagner,29,0.7435897435897436,False,-0.329430940949087,0.8246948543755105,,,0.1960382902591693
synth002,RescorlaWagner,30,0.7692307692307693,False,-0.5917220343726051,0.8195228579243774,,,0.1799066801700149
synth002,RescorlaWagner,31,0.7948717948717948,False,-0.6395648687049653,0.8005516507082682,,,0.2062461244361583
synth002,RescorlaWagner,32,0.8205128205128205,True,-0.5640618838406448,0.8368605065901769,,,0.1670647313233391
synth002,RescorlaWagner,33,0.8461538461538461,True,-0.3461900743515272,0.8042855764544853,,,0.170759501336793
synth002,RescorlaWagner,34,0.8717948717948718,True,-0.4640776990368296,0.8360070177622955,,,0.1353699956700934
synth002,RescorlaWagner,35,0.8974358974358975,True,-0.1177357202520379,0.8946327861272465,,,0.185416576116089
synth002,RescorlaWagner,36,0.9230769230769232,True,-0.2931281284906684,0.90761043454947,,,0.1782635827152632
synth002,RescorlaWagner,37,0.9487179487179488,True,-0.4109776825308302,0.9834371673932778,,,0.1804893638849384
synth002,RescorlaWagner,38,0.9743589743589745,True,-0.2589579879086359,0.9099061330821034,,,0.1430685703928728
synth002,RescorlaWagner,39,1.0,True,-0.2253718767691247,1.0,,,0.1271835353261858
synth003,Bari2019,0,0.0,False,1.0435878148124234,0.818737188992684,,11.768174000492449,
synth003,Bari2019,1,0.0256410256410256,False,1.1067642415584418,0.7649969317196956,,10.136321760461922,
synth003,Bari2019,2,0.0512820512820512,False,0.9207712295804488,0.847177823291686,,12.166065356965731,
synth003,Bari2019,3,0.0769230769230769,False,1.1035292518980562,0.8894533354034776,,11.023947506937118,
synth003,Bari2019,4,0.1025641025641025,False,1.0325899266877787,0.8280846775673394,,13.735018513295532,
synth003,Bari2019,5,0.1282051282051282,False,0.8414740639061828,0.8449832543244604,,14.878411931894986,
synth003,Bari2019,6,0.1538461538461538,False,0.693902653697678,0.8602566056716291,,14.4658221222088,
synth003,Bari2019,7,0.1794871794871795,False,0.718648515947234,0.8566650839238602,,15.99903401723516,
synth003,Bari2019,8,0.2051282051282051,False,1.0381968986270784,0.9013246075577565,,12.952130553058012,
synth003,Bari2019,9,0.2307692307692307,False,0.8584933853534925,0.865962273240641,,16.451857665693893,
synth003,Bari2019,10,0.2564102564102564,False,0.9053787787431412,0.9067617792698262,,14.187759933928842,
synth003,Bari2019,11,0.282051282051282,False,1.1239244743115515,0.9382351852576002,,14.223049301670644,
synth003,Bari2019,12,0.3076923076923077,False,0.8149356495090008,0.9683087776559722,,11.51239874983226,
synth003,Bari2019,13,0.3333333333333333,False,0.5456476605079897,0.8886151831297477,,13.229986015950082,
synth003,Bari2019,14,0.358974358974359,False,0.6968773815223943,0.9646123068571768,,16.631407745132837,
synth003,Bari2019,15,0.3846153846153846,False,0.6334878529200071,0.9585776818244496,,15.042268578806445,
synth003,Bari2019,16,0.4102564102564102,False,0.5663238431002027,0.9622972195349038,,13.161641671480655,
synth003,Bari2019,17,0.4358974358974359,False,0.5700293904449983,0.9873768589171515,,11.79603936600498,
synth003,Bari2019,18,0.4615384615384615,False,0.6784148659326759,1.0,,12.962390139837328,
synth003,Bari2019,19,0.4871794871794871,False,0.759766324761886,1.0,,10.409763703604993,
synth003,Bari2019,20,0.5128205128205128,False,0.8177611673704741,1.0,,9.25237544652289,
synth003,Bari2019,21,0.5384615384615384,False,0.5959541034391892,0.983883752436752,,10.14954409726746,
synth003,Bari2019,22,0.5641025641025641,False,0.7223581243319781,1.0,,5.986738448682478,
synth003,Bari2019,23,0.5897435897435898,False,0.7461805917128245,1.0,,5.723720782163982,
synth003,Bari2019,24,0.6153846153846154,False,0.4547774191286271,1.0,,6.728690846692605,
synth003,Bari2019,25,0.6410256410256411,False,0.5221178086321678,1.0,,7.511083745909422,
synth003,Bari2019,26,0.6666666666666666,False,0.2157986677032942,1.0,,5.095906803888767,
synth003,Bari2019,27,0.6923076923076923,False,0.3514149787144327,1.0,,6.907049014247712,
synth003,Bari2019,28,0.717948717948718,False,0.1541886571484919,1.0,,7.784813023263167,
synth003,Bari2019,29,0.7435897435897436,False,0.5195032105204034,1.0,,5.136500902043772,
synth003,Bari2019,30,0.7692307692307693,False,0.4824715162558394,1.0,,8.969975596731866,
synth003,Bari2019,31,0.7948717948717948,False,0.3275174644904768,1.0,,6.988349018332142,
synth003,Bari2019,32,0.8205128205128205,True,0.5273247115179026,1.0,,5.5162827450788425,
synth003,Bari2019,33,0.8461538461538461,True,0.5039580855431306,1.0,,6.479052340319893,
synth003,Bari2019,34,0.8717948717948718,True,0.4482880750916234,1.0,,6.209190668536629,
synth003,Bari2019,35,0.8974358974358975,True,0.3319424298275456,1.0,,5.749148263985863,
synth003,Bari2019,36,0.9230769230769232,True,0.4825548746944895,1.0,,10.786294836164505,
synth003,Bari2019,37,0.9487179487179488,True,0.1881506263035622,1.0,,6.117364369328119,
synth003,Bari2019,38,0.9743589743589745,True,0.2695470286541672,1.0,,9.102761876320285,
synth003,Bari2019,39,1.0,True,0.1592054239849484,1.0,,11.216928774530622,
synth004,Hattori2019,0,0.0,False,0.3734191796474645,,0.8598280086894597,8.30987770082419,
synth004,Hattori2019,1,0.0256410256410256,False,0.7578809138051418,,0.8050188572886886,5.66412925622333,
synth004,Hattori2019,2,0.0512820512820512,False,0.1438687165747148,,0.8402245901068841,7.27582933724894,
synth004,Hattori2019,3,0.0769230769230769,False,0.2841882877427912,,0.6913880722584099,6.458661145105573,
synth004,Hattori2019,4,0.1025641025641025,False,0.455543450859907,,0.8283708728743215,8.148516854189188,
synth004,Hattori2019,5,0.1282051282051282,False,0.3234663313194404,,0.8778322992014841,9.198271798388534,
synth004,Hattori2019,6,0.1538461538461538,False,0.2947056623619252,,0.9379352798298628,5.79333398866766,
synth004,Hattori2019,7,0.1794871794871795,False,0.5282627876860312,,0.9441099042915008,8.853574764847941,
synth004,Hattori2019,8,0.2051282051282051,False,0.202055160459998,,0.8866023762754217,12.4364240085196,
synth004,Hattori2019,9,0.2307692307692307,False,0.2559861475101723,,0.9754964843582952,7.670511222240014,
synth004,Hattori2019,10,0.2564102564102564,False,0.3437089685367445,,0.944957248442761,11.981011180272658,
synth004,Hattori2019,11,0.282051282051282,False,0.2070382894150911,,0.929552708142586,8.14258326869727,
synth004,Hattori2019,12,0.3076923076923077,False,0.2504916645394998,,0.9879548205430616,8.74852873322122,
synth004,Hattori2019,13,0.3333333333333333,False,0.2662065403452576,,1.0,8.330829197617906,
synth004,Hattori2019,14,0.358974358974359,False,0.4474319808113359,,1.0,10.26950203399728,
synth004,Hattori2019,15,0.3846153846153846,False,-0.0571411767254719,,0.9969237938047948,9.590758970209066,
synth004,Hattori2019,16,0.4102564102564102,False,0.2333985175397308,,1.0,9.575861685804286,
synth004,Hattori2019,17,0.4358974358974359,False,0.4036321340774697,,0.9694742628395592,8.253012711609987,
synth004,Hattori2019,18,0.4615384615384615,False,0.0487873652827025,,1.0,6.1929367671938085,
synth004,Hattori2019,19,0.4871794871794871,False,0.4613505845107264,,1.0,4.369730080243871,
synth004,Hattori2019,20,0.5128205128205128,False,0.3720094928268949,,1.0,4.845978393380795,
synth004,Hattori2019,21,0.5384615384615384,False,0.1981380774629881,,1.0,4.926944117338294,
synth004,Hattori2019,22,0.5641025641025641,False,0.2444530129283363,,1.0,5.2115784618387835,
synth004,Hattori2019,23,0.5897435897435898,False,0.148329477843167,,1.0,3.838873631038431,
synth004,Hattori2019,24,0.6153846153846154,False,0.0472315057209959,,1.0,5.8880256022830295,
synth004,Hattori2019,25,0.6410256410256411,False,0.1119800678576552,,1.0,0.837277111360907,
synth004,Hattori2019,26,0.6666666666666666,False,0.4422126119305505,,1.0,2.8183627287233195,
synth004,Hattori2019,27,0.6923076923076923,False,0.2669042027134104,,1.0,1.400916860724747,
synth004,Hattori2019,28,0.717948717948718,False,-0.0053045472137387,,1.0,3.836072521627808,
synth004,Hattori2019,29,0.7435897435897436,False,0.2824902849434356,,1.0,2.8439970394698832,
synth004,Hattori2019,30,0.7692307692307693,False,0.3298896799325648,,1.0,1.3737022697105603,
synth004,Hattori2019,31,0.7948717948717948,False,0.4012141997432711,,1.0,2.465474913812268,
synth004,Hattori2019,32,0.8205128205128205,True,0.3051492145189425,,1.0,2.119569085501585,
synth004,Hattori2019,33,0.8461538461538461,True,0.1000447094556454,,1.0,4.753585972858625,
synth004,Hattori2019,34,0.8717948717948718,True,0.112513600326837,,1.0,3.0470170648640567,
synth004,Hattori2019,35,0.8974358974358975,True,0.1158394366699076,,1.0,4.854777052101521,
synth004,Hattori2019,36,0.9230769230769232,True,0.1382875186928548,,1.0,4.056420655736589,
synth004,Hattori2019,37,0.9487179487179488,True,0.109966935350584,,1.0,2.7578314241583466,
synth004,Hattori2019,38,0.9743589743589745,True,0.0973320219911854,,1.0,5.128919044471892,
synth004,Hattori2019,39,1.0,True,0.2161727678842779,,1.0,6.959180459804832,
synth005,RescorlaWagner,0,0.0,False,0.6581405397928001,0.4398632692422188,,,0.2952844040148081
synth005,RescorlaWagner,1,0.0256410256410256,False,0.6760333350088646,0.5191733210254793,,,0.3417694251339652
synth005,RescorlaWagner,2,0.0512820512820512,False,0.7180760721846573,0.5209341427445048,,,0.3253435520897388
synth005,RescorlaWagner,3,0.0769230769230769,False,1.090336768301269,0.5207500968773435,,,0.3439341438680052
synth005,RescorlaWagner,4,0.1025641025641025,False,0.7668302281660665,0.5345051564864501,,,0.3432707604612549
synth005,RescorlaWagner,5,0.1282051282051282,False,0.5954796188701288,0.6075132143526795,,,0.3178216958198689
synth005,RescorlaWagner,6,0.1538461538461538,False,0.9156900264757362,0.6118239467846822,,,0.3135651417003112
synth005,RescorlaWagner,7,0.1794871794871795,False,0.7121206528523057,0.5569938975759768,,,0.2955668104082949
synth005,RescorlaWagner,8,0.2051282051282051,False,0.5760060139572086,0.5831160810453698,,,0.2866702734483085
synth005,RescorlaWagner,9,0.2307692307692307,False,0.5220258438824729,0.7207676619162275,,,0.2616528075892192
synth005,RescorlaWagner,10,0.2564102564102564,False,0.7346855478308734,0.6164070000888735,,,0.318643736454955
synth005,RescorlaWagner,11,0.282051282051282,False,0.7232446726144165,0.7543514238438022,,,0.2740094920842598
synth005,RescorlaWagner,12,0.3076923076923077,False,0.5038671139365102,0.6972434427975573,,,0.323026173193377
synth005,RescorlaWagner,13,0.3333333333333333,False,0.6725239165621275,0.6615299909448144,,,0.2719386420105538
synth005,RescorlaWagner,14,0.358974358974359,False,0.697868764916704,0.710978670562821,,,0.2854198663541836
synth005,RescorlaWagner,15,0.3846153846153846,False,0.6338363255529573,0.7494220804954992,,,0.2424389889963569
synth005,RescorlaWagner,16,0.4102564102564102,False,0.6666112166558811,0.7453669405601716,,,0.2571555485196846
synth005,RescorlaWagner,17,0.4358974358974359,False,0.3112838597020679,0.8155287514350686,,,0.2482294909569305
synth005,RescorlaWagner,18,0.4615384615384615,False,0.4101029415067202,0.7409922543103901,,,0.2418642652902706
synth005,RescorlaWagner,19,0.4871794871794871,False,0.5500043813127335,0.7627019368652083,,,0.2553388746916207
synth005,RescorlaWagner,20,0.5128205128205128,False,0.7084475924993745,0.7775182479015057,,,0.2165052870780616
synth005,RescorlaWagner,21,0.5384615384615384,False,0.5545175309602643,0.874292586027669,,,0.2475837512428381
synth005,RescorlaWagner,22,0.5641025641025641,False,0.4354243529132234,0.8610393190219237,,,0.2578278224697853
synth005,RescorlaWagner,23,0.5897435897435898,False,0.3393523926273577,0.8978337021938265,,,0.2251088890944318
synth005,RescorlaWagner,24,0.6153846153846154,False,0.3634869976654562,0.919638031458314,,,0.2472778305350097
synth005,RescorlaWagner,25,0.6410256410256411,False,0.5013715305430512,0.9003239384831785,,,0.1887912825011743
synth005,RescorlaWagner,26,0.6666666666666666,False,0.7475510562860563,0.8373240408886783,,,0.1844182918997448
synth005,RescorlaWagner,27,0.6923076923076923,False,0.4218610921861679,0.9282579147985924,,,0.2037155217916168
synth005,RescorlaWagner,28,0.717948717948718,False,0.4846071671324955,0.7903743833853323,,,0.1696638927767384
synth005,RescorlaWagner,29,0.7435897435897436,False,0.4393197905430301,0.9916298543219412,,,0.1882247905466523
synth005,RescorlaWagner,30,0.7692307692307693,False,0.3055586686280534,0.8858660366528476,,,0.2037496384921226
synth005,RescorlaWagner,31,0.7948717948717948,False,0.1187900104832911,0.9913089273141042,,,0.1913486512659157
synth005,RescorlaWagner,32,0.8205128205128205,True,0.3943629321731529,1.0,,,0.2221660650186046
synth005,RescorlaWagner,33,0.8461538461538461,True,0.163133132545196,0.9572180575776658,,,0.2066029348873764
synth005,RescorlaWagner,34,0.8717948717948718,True,0.1837535707595774,1.0,,,0.1748122662475882
synth005,RescorlaWagner,35,0.8974358974358975,True,0.1453945807748776,1.0,,,0.1904157185654793
synth005,RescorlaWagner,36,0.9230769230769232,True,0.3414500521125347,1.0,,,0.1529241951715715
synth005,RescorlaWagner,37,0.9487179487179488,True,0.2243808474389714,1.0,,,0.1591464461250381
synth005,RescorlaWagner,38,0.9743589743589745,True,0.2861786538169577,1.0,,,0.1297282900466895
synth005,RescorlaWagner,39,1.0,True,0.2164019788631504,1.0,,,0.1893944240107982
synth006,Bari2019,0,0.0,False,0.3096307458745087,0.7808731918079431,,3.984018524938871,
synth006,Bari2019,1,0.0256410256410256,False,0.5947538812200622,0.8765295924706709,,5.20851024453961,
synth006,Bari2019,2,0.0512820512820512,False,0.3754507019098725,0.7287670288302592,,2.5606832941092796,
synth006,Bari2019,3,0.0769230769230769,False,0.3463809361045858,0.803940103778452,,4.536278398396115,
synth006,Bari2019,4,0.1025641025641025,False,0.3950879113097544,0.8300877573255256,,8.032654823873017,
synth006,Bari2019,5,0.1282051282051282,False,0.081668609275344,0.8113019059419666,,6.433115682240267,
synth006,Bari2019,6,0.1538461538461538,False,0.3215615946553969,0.8562951030962329,,8.703499985025534,
synth006,Bari2019,7,0.1794871794871795,False,0.3567067932360091,0.8777888183319643,,5.083969531204605,
synth006,Bari2019,8,0.2051282051282051,False,0.3230465949829547,0.8815225682168771,,5.737361569728657,
synth006,Bari2019,9,0.2307692307692307,False,0.1949734778684277,0.9602664749980594,,7.926656692110263,
synth006,Bari2019,10,0.2564102564102564,False,0.1949456544377319,0.8898217200807362,,7.526430157581782,
synth006,Bari2019,11,0.282051282051282,False,0.2682300132690783,0.944800410783556,,5.3963163383772415,
synth006,Bari2019,12,0.3076923076923077,False,0.1449578589538684,0.9834917132031856,,6.777693916139252,
synth006,Bari2019,13,0.3333333333333333,False,0.0479742794338049,0.920195266432002,,8.126653771154977,
synth006,Bari2019,14,0.358974358974359,False,0.3605101140864943,0.8935833187148028,,6.417857430421744,
synth006,Bari2019,15,0.3846153846153846,False,0.2019555460924766,1.0,,4.196000678829864,
synth006,Bari2019,16,0.4102564102564102,False,0.079615308175299,1.0,,5.10155999807141,
synth006,Bari2019,17,0.4358974358974359,False,0.3257880355958627,1.0,,5.078812880391451,
synth006,Bari2019,18,0.4615384615384615,False,0.0089249983261265,1.0,,4.05278131594443,
synth006,Bari2019,19,0.4871794871794871,False,0.153249432961472,1.0,,1.036381767223237,
synth006,Bari2019,20,0.5128205128205128,False,0.4065545007695311,0.9990712208470168,,2.7769455656219564,
synth006,Bari2019,21,0.5384615384615384,False,0.1129478623554259,1.0,,3.404793519913893,
synth006,Bari2019,22,0.5641025641025641,False,0.2354907146196896,1.0,,1.2299992992529505,
synth006,Bari2019,23,0.5897435897435898,False,0.150653573804361,1.0,,0.0,
synth006,Bari2019,24,0.6153846153846154,False,0.2058406801319479,1.0,,0.2409597518179252,
synth006,Bari2019,25,0.6410256410256411,False,0.2098262741743348,1.0,,0.710419795692986,
synth006,Bari2019,26,0.6666666666666666,False,0.0670095264479005,1.0,,0.2810217617797755,
synth006,Bari2019,27,0.6923076923076923,False,-0.0792117137708679,1.0,,0.0,
synth006,Bari2019,28,0.717948717948718,False,0.1203974134533017,1.0,,0.0,
synth006,Bari2019,29,0.7435897435897436,False,0.2417214142630202,1.0,,0.0,
synth006,Bari2019,30,0.7692307692307693,False,0.1140919852055387,1.0,,0.0,
synth006,Bari2019,31,0.7948717948717948,False,0.1817933240406888,1.0,,0.71176342281893,
synth006,Bari2019,32,0.8205128205128205,True,0.2354975101450147,1.0,,0.0,
synth006,Bari2019,33,0.8461538461538461,True,-0.0707896685132002,1.0,,0.0,
synth006,Bari2019,34,0.8717948717948718,True,0.0647674440867956,1.0,,0.0,
synth006,Bari2019,35,0.8974358974358975,True,0.3218442662457337,1.0,,0.0,
synth006,Bari2019,36,0.9230769230769232,True,-0.1601526737393734,1.0,,2.762788397646431,
